group,value
"Bimodal (40,60)",44.247733140804534
"Bimodal (40,60)",46.122735314029946
"Bimodal (40,60)",33.669444628103335
"Bimodal (40,60)",41.435367830430344
"Bimodal (40,60)",44.72924344749452
"Bimodal (40,60)",33.509488302963305
"Bimodal (40,60)",36.984600447896824
"Bimodal (40,60)",33.77161502613525
"Bimodal (40,60)",32.25382874189658
"Bimodal (40,60)",40.61117721274001
"Bimodal (40,60)",35.58320577201925
"Bimodal (40,60)",43.786774534867284
"Bimodal (40,60)",39.82346846430818
"Bimodal (40,60)",42.475764131229965
"Bimodal (40,60)",38.24630252428077
"Bimodal (40,60)",36.190015704465864
"Bimodal (40,60)",39.455961189359314
"Bimodal (40,60)",39.97002321834042
"Bimodal (40,60)",35.764867032900284
"Bimodal (40,60)",42.55957273066099
"Bimodal (40,60)",44.47956913585881
"Bimodal (40,60)",40.94849623198556
"Bimodal (40,60)",50.28094533100936
"Bimodal (40,60)",36.2059659420957
"Bimodal (40,60)",43.12357850920662
"Bimodal (40,60)",37.547591196825636
"Bimodal (40,60)",41.407777022051555
"Bimodal (40,60)",35.02030396250749
"Bimodal (40,60)",46.6907402641886
"Bimodal (40,60)",41.056125434543546
"Bimodal (40,60)",47.153466997439004
"Bimodal (40,60)",32.403426539057456
"Bimodal (40,60)",37.03890874479535
"Bimodal (40,60)",34.644605198331575
"Bimodal (40,60)",36.808348808251
"Bimodal (40,60)",35.844341816885056
"Bimodal (40,60)",39.276754394276246
"Bimodal (40,60)",39.89651713763294
"Bimodal (40,60)",39.754090811820625
"Bimodal (40,60)",36.666856758929036
"Bimodal (40,60)",41.12455106733201
"Bimodal (40,60)",45.25369297318541
"Bimodal (40,60)",34.58634660406646
"Bimodal (40,60)",40.00533175001153
"Bimodal (40,60)",39.55557466494471
"Bimodal (40,60)",42.810127805342574
"Bimodal (40,60)",39.61684849135741
"Bimodal (40,60)",39.906011178429964
"Bimodal (40,60)",34.05342530663121
"Bimodal (40,60)",40.13022303435785
"Bimodal (40,60)",34.46869306420534
"Bimodal (40,60)",43.09422548898447
"Bimodal (40,60)",39.38068639428087
"Bimodal (40,60)",40.23915050568799
"Bimodal (40,60)",34.65285779745824
"Bimodal (40,60)",44.82254547965013
"Bimodal (40,60)",44.153883453593046
"Bimodal (40,60)",45.16914357429884
"Bimodal (40,60)",53.36431648547905
"Bimodal (40,60)",39.68488370624156
"Bimodal (40,60)",47.220417014846845
"Bimodal (40,60)",39.25703316145647
"Bimodal (40,60)",42.36452377504179
"Bimodal (40,60)",42.19202456567761
"Bimodal (40,60)",41.58755058015085
"Bimodal (40,60)",43.949537071122286
"Bimodal (40,60)",38.176381717964524
"Bimodal (40,60)",40.245593689488864
"Bimodal (40,60)",43.211857884050865
"Bimodal (40,60)",50.48712340023094
"Bimodal (40,60)",34.94585998610553
"Bimodal (40,60)",29.16320427770252
"Bimodal (40,60)",37.09548705311381
"Bimodal (40,60)",40.53957059788472
"Bimodal (40,60)",41.04986255922214
"Bimodal (40,60)",40.55330671472041
"Bimodal (40,60)",47.0967407360727
"Bimodal (40,60)",45.85629875670328
"Bimodal (40,60)",39.70439257029222
"Bimodal (40,60)",37.18271726348688
"Bimodal (40,60)",37.923946711704964
"Bimodal (40,60)",37.862175082104415
"Bimodal (40,60)",38.64640315703117
"Bimodal (40,60)",30.56409663074203
"Bimodal (40,60)",37.233755538144266
"Bimodal (40,60)",37.450719872224205
"Bimodal (40,60)",38.86671768581224
"Bimodal (40,60)",38.47419992547926
"Bimodal (40,60)",44.03204284976522
"Bimodal (40,60)",36.80833986422205
"Bimodal (40,60)",37.368533791414706
"Bimodal (40,60)",43.251632528008244
"Bimodal (40,60)",38.58811091953461
"Bimodal (40,60)",41.298728361074055
"Bimodal (40,60)",44.01601419013664
"Bimodal (40,60)",42.53181696866833
"Bimodal (40,60)",41.500974687905895
"Bimodal (40,60)",38.82135065394508
"Bimodal (40,60)",44.09136461855924
"Bimodal (40,60)",41.05329964759
"Bimodal (40,60)",36.97088349362951
"Bimodal (40,60)",39.09514487800594
"Bimodal (40,60)",32.69122373606481
"Bimodal (40,60)",34.230664155118525
"Bimodal (40,60)",28.702551779328797
"Bimodal (40,60)",35.92041171035853
"Bimodal (40,60)",48.013272529785304
"Bimodal (40,60)",36.66106696004048
"Bimodal (40,60)",44.72524490261621
"Bimodal (40,60)",39.97930087466319
"Bimodal (40,60)",55.796707061450796
"Bimodal (40,60)",68.02967709076745
"Bimodal (40,60)",63.493235091438855
"Bimodal (40,60)",49.48919660831933
"Bimodal (40,60)",66.24841318912014
"Bimodal (40,60)",53.55125102866049
"Bimodal (40,60)",58.93251632050421
"Bimodal (40,60)",64.00868053010338
"Bimodal (40,60)",58.20088103640492
"Bimodal (40,60)",66.71366433370325
"Bimodal (40,60)",64.56758256307897
"Bimodal (40,60)",50.53874633707815
"Bimodal (40,60)",57.16539506139732
"Bimodal (40,60)",61.692442399328186
"Bimodal (40,60)",56.55000791240975
"Bimodal (40,60)",58.70234096291317
"Bimodal (40,60)",64.79870946833371
"Bimodal (40,60)",61.90068784010073
"Bimodal (40,60)",54.47628578907084
"Bimodal (40,60)",61.047638216121825
"Bimodal (40,60)",56.32638218934077
"Bimodal (40,60)",52.70884584462728
"Bimodal (40,60)",53.219664899987606
"Bimodal (40,60)",61.72173322260551
"Bimodal (40,60)",59.83131776403863
"Bimodal (40,60)",60.032590851350555
"Bimodal (40,60)",53.12274571276551
"Bimodal (40,60)",58.896422700074545
"Bimodal (40,60)",53.77699435350545
"Bimodal (40,60)",54.44163699860023
"Bimodal (40,60)",59.00923945925737
"Bimodal (40,60)",51.69965729207702
"Bimodal (40,60)",64.01560359820267
"Bimodal (40,60)",74.92129710763746
"Bimodal (40,60)",62.75293949454443
"Bimodal (40,60)",53.742581166026966
"Bimodal (40,60)",58.372886915091094
"Bimodal (40,60)",50.667372338506574
"Bimodal (40,60)",57.73430171224667
"Bimodal (40,60)",63.043883613416305
"Bimodal (40,60)",63.53630859711463
"Bimodal (40,60)",53.809543476849406
"Bimodal (40,60)",61.79487392091975
"Bimodal (40,60)",66.93844815003267
"Bimodal (40,60)",70.53054951059458
"Bimodal (40,60)",55.79523070380774
"Bimodal (40,60)",54.8147999275243
"Bimodal (40,60)",60.32649521472238
"Bimodal (40,60)",42.43145896458971
"Bimodal (40,60)",56.813795993094686
"Bimodal (40,60)",58.37415018412729
"Bimodal (40,60)",57.243948074772675
"Bimodal (40,60)",50.49676063102487
"Bimodal (40,60)",58.526693353622086
"Bimodal (40,60)",55.34034827966591
"Bimodal (40,60)",64.54489835074874
"Bimodal (40,60)",54.48915109546343
"Bimodal (40,60)",58.30592922143255
"Bimodal (40,60)",58.602312449289585
"Bimodal (40,60)",63.405428527947116
"Bimodal (40,60)",44.72457239780353
"Bimodal (40,60)",57.956250385223996
"Bimodal (40,60)",64.55769089564205
"Bimodal (40,60)",57.829870576640594
"Bimodal (40,60)",50.83837820167235
"Bimodal (40,60)",61.95958903550375
"Bimodal (40,60)",62.02012143746105
"Bimodal (40,60)",58.377063648256026
"Bimodal (40,60)",53.04122575624962
"Bimodal (40,60)",55.555949126837504
"Bimodal (40,60)",58.11746094638144
"Bimodal (40,60)",54.746802865450285
"Bimodal (40,60)",48.47892990988231
"Bimodal (40,60)",55.38427920641302
"Bimodal (40,60)",59.629536393169346
"Bimodal (40,60)",56.95763959625067
"Bimodal (40,60)",59.546562965169585
"Bimodal (40,60)",60.501947873777546
"Bimodal (40,60)",65.37945300218593
"Bimodal (40,60)",73.22294474070934
"Bimodal (40,60)",64.39067304075843
"Bimodal (40,60)",51.57402872070703
"Bimodal (40,60)",44.058330316186186
"Bimodal (40,60)",59.43322698798412
"Bimodal (40,60)",60.42833061154778
"Bimodal (40,60)",53.02876016499255
"Bimodal (40,60)",61.63219282321245
"Bimodal (40,60)",55.39836247278722
"Bimodal (40,60)",62.41601839668982
"Bimodal (40,60)",58.04689096216903
"Bimodal (40,60)",62.38477554434783
"Bimodal (40,60)",49.54082883536741
"Bimodal (40,60)",57.369198749404205
"Bimodal (40,60)",59.108423961164725
"Bimodal (40,60)",51.45075164940041
"Bimodal (40,60)",71.29402954936039
"Bimodal (40,60)",56.755359527426855
"Bimodal (40,60)",68.33983037405025
"Bimodal (40,60)",56.013947453279734
"Bimodal (40,60)",58.62017306711398
"Bimodal (40,60)",67.10341147026011
"Bimodal (40,60)",61.822961070166755
"Bimodal (40,60)",61.15232610173916
"Bimodal (40,60)",61.595660689057304
"Bimodal (40,60)",51.8030527425548
"Bimodal (40,60)",57.662679158171215
"Bimodal (40,60)",54.26132607670982
"Bimodal (40,60)",61.18448191388589
"Bimodal (40,60)",56.73601121757899
"Bimodal (40,60)",59.73564527100151
"Bimodal (40,60)",59.536244620434346
"Bimodal (40,60)",59.78177769056992
"Bimodal (40,60)",59.79151726853082
"Bimodal (40,60)",56.08573136169841
"Bimodal (40,60)",53.67598322666079
"Bimodal (40,60)",56.01386214387825
"Bimodal (40,60)",66.42923004386189
"Bimodal (40,60)",62.244970838789115
"Bimodal (40,60)",63.521732163552095
"Bimodal (40,60)",68.27980749782608
"Bimodal (40,60)",52.92341440096102
"Bimodal (40,60)",63.05971452889093
"Bimodal (40,60)",53.54955536878353
"Bimodal (40,60)",57.99400440679867
"Bimodal (40,60)",62.90543905662393
"Bimodal (40,60)",69.68607160281854
"Bimodal (40,60)",55.30701034514887
"Bimodal (40,60)",59.43122247843694
"Bimodal (40,60)",66.9374208237295
"Bimodal (40,60)",51.06115128380777
"Bimodal (40,60)",62.172677488239366
"Bimodal (40,60)",58.15033109761269
"Bimodal (40,60)",54.70983017117966
"Bimodal (40,60)",60.87978493844165
"Bimodal (40,60)",63.56955517108094
"Bimodal (40,60)",54.52740142604274
"Bimodal (40,60)",62.279938691080446
"Bimodal (40,60)",61.040219937720586
"Bimodal (40,60)",52.549120163983716
"Bimodal (40,60)",69.32047720164074
"Bimodal (40,60)",66.53941601892087
"Bimodal (40,60)",54.84043951266529
"Bimodal (40,60)",56.48021470361493
"Bimodal (40,60)",64.62468140248541
"Bimodal (40,60)",57.02730571570277
"Bimodal (40,60)",48.961688368664284
"Bimodal (40,60)",66.29329267440437
"Bimodal (40,60)",60.05268853779464
"Bimodal (40,60)",71.44215714578951
"Bimodal (40,60)",62.14480273901392
"Bimodal (40,60)",61.145954936298075
"Bimodal (40,60)",77.24700288836479
"Bimodal (40,60)",58.96879592429141
"Bimodal (40,60)",54.28910541073873
"Bimodal (40,60)",61.375187877415485
"Bimodal (40,60)",66.8145294181264
"Bimodal (40,60)",53.009279134881425
"Bimodal (40,60)",54.550409344167264
"Bimodal (40,60)",62.69866259025858
"Bimodal (40,60)",40.81592764989823
"Bimodal (40,60)",53.44392805210616
"Bimodal (40,60)",64.77290449465242
"Bimodal (40,60)",56.47956050308142
"Bimodal (40,60)",50.241101203853674
"Bimodal (40,60)",71.55339995057584
"Bimodal (40,60)",51.53678905636039
"Bimodal (40,60)",56.85980671824056
"Bimodal (40,60)",57.76361100425583
"Bimodal (40,60)",60.498866363866206
"Bimodal (40,60)",57.78296878857631
"Bimodal (40,60)",59.51420952859734
"Bimodal (40,60)",60.34496747445546
"Bimodal (40,60)",59.479941427401464
"Bimodal (40,60)",60.55964304415945
"Bimodal (40,60)",45.72644587310184
"Bimodal (40,60)",62.64638818660538
"Bimodal (40,60)",51.57325981211378
"Bimodal (40,60)",47.00012693262563
"Bimodal (40,60)",68.28808743894724
"Bimodal (40,60)",52.28690832480537
"Bimodal (40,60)",61.07921463572526
"Bimodal (40,60)",55.364631077610724
"Bimodal (40,60)",55.92920270477732
"Bimodal (40,60)",62.90192861149295
"Bimodal (40,60)",53.71065024485095
"Bimodal (40,60)",62.23604565248989
"Bimodal (40,60)",62.284154857458056
"Bimodal (40,60)",66.98668748361688
"Bimodal (40,60)",57.982720677017696
"Bimodal (40,60)",66.27949352018527
"Bimodal (40,60)",70.3241682404524
"Bimodal (40,60)",69.52009367652279
"Bimodal (40,60)",63.51646174074837
"Bimodal (40,60)",62.694996431574026
"Bimodal (40,60)",77.09672976435564
"Bimodal (40,60)",73.39305575278533
"Bimodal (40,60)",55.40029629534736
"Bimodal (40,60)",65.54165421766973
"Bimodal (40,60)",63.61175539238141
"Bimodal (40,60)",60.43360476898992
"Bimodal (40,60)",60.91987378873291
"Bimodal (40,60)",62.92671067477388
"Bimodal (40,60)",65.62415086397759
"Bimodal (40,60)",61.31261916990981
"Bimodal (40,60)",62.0387622873586
"Bimodal (40,60)",68.35284188485585
"Bimodal (40,60)",61.906321460564214
"Bimodal (40,60)",63.27013489027849
"Bimodal (40,60)",65.9413805794766
"Bimodal (40,60)",69.79957449635053
"Bimodal (40,60)",67.36224557520238
"Bimodal (40,60)",62.26328971696135
"Bimodal (40,60)",61.246892723856384
"Bimodal (40,60)",52.65837853289152
"Bimodal (40,60)",61.75237526462131
"Bimodal (40,60)",53.776981440325066
"Bimodal (40,60)",53.855763350905455
"Bimodal (40,60)",63.90305356481431
"Bimodal (40,60)",59.39653689854547
"Bimodal (40,60)",62.83325697617621
"Bimodal (40,60)",56.238221295732004
"Bimodal (40,60)",67.20722404485697
"Bimodal (40,60)",60.86263308033741
"Bimodal (40,60)",67.12636996220171
"Bimodal (40,60)",64.04064294109095
"Bimodal (40,60)",60.99149423159197
"Bimodal (40,60)",57.12883553333567
"Bimodal (40,60)",60.18904546589319
"Bimodal (40,60)",64.96806291291972
"Bimodal (40,60)",64.18594640492375
"Bimodal (40,60)",52.826492084977545
"Bimodal (40,60)",66.15409231647567
"Bimodal (40,60)",58.71655235114935
"Bimodal (40,60)",64.89158232602327
"Bimodal (40,60)",55.81507043153663
"Bimodal (40,60)",63.82713172593945
"Bimodal (40,60)",55.22044870304279
"Bimodal (40,60)",60.77614098995541
"Bimodal (40,60)",58.2118211596821
"Bimodal (40,60)",58.28656459884355
"Bimodal (40,60)",56.60047653845456
"Bimodal (40,60)",59.078525422496945
"Bimodal (40,60)",49.55619185899505
"Bimodal (40,60)",65.25959816040852
"Bimodal (40,60)",65.77011952253032
"Bimodal (40,60)",57.343356762918106
"Bimodal (40,60)",51.7214722445524
"Bimodal (40,60)",56.11974438107834
"Bimodal (40,60)",65.68568597818725
"Bimodal (40,60)",63.75312464029064
"Bimodal (40,60)",58.19787863448735
"Bimodal (40,60)",65.3836486808435
"Bimodal (40,60)",53.75111546200488
"Bimodal (40,60)",56.32418201345405
"Bimodal (40,60)",62.847643480100935
"Bimodal (40,60)",59.42452002177325
"Bimodal (40,60)",56.46464580506878
"Bimodal (40,60)",44.92723361693159
"Bimodal (40,60)",64.0272980076721
"Bimodal (40,60)",61.94233088038387
"Bimodal (40,60)",49.54246602869148
"Bimodal (40,60)",63.601954116651164
"Bimodal (40,60)",59.91381744744848
"Bimodal (40,60)",61.67300866424589
"Bimodal (40,60)",65.671159239456
"Bimodal (40,60)",55.560679170304034
"Bimodal (40,60)",64.2813852854348
"Bimodal (40,60)",64.1031249119007
"Bimodal (40,60)",64.56909443556107
"Bimodal (40,60)",69.81573466983704
"Bimodal (40,60)",63.95240905652818
"Bimodal (40,60)",56.63065373796488
"Bimodal (40,60)",70.79030652083128
"Bimodal (40,60)",53.35612472637131
"Bimodal (40,60)",57.22365843385192
"Bimodal (40,60)",54.21318173397364
"Bimodal (40,60)",59.38343520274891
"Bimodal (40,60)",66.49331569926213
"Bimodal (40,60)",67.78671574104351
"Bimodal (40,60)",62.78110449482342
"Bimodal (40,60)",56.34365361851251
"Bimodal (40,60)",56.678276411096796
"Bimodal (40,60)",56.38082318005461
"Bimodal (40,60)",65.71704409394214
"Bimodal (40,60)",54.56076404633811
"Bimodal (40,60)",65.1871576524731
"Bimodal (40,60)",59.80443557025447
"Bimodal (40,60)",61.032306434711586
"Bimodal (40,60)",69.07031030340403
"Bimodal (40,60)",57.14799591565606
"Bimodal (40,60)",69.97037157688436
"Bimodal (40,60)",51.54328404375798
"Bimodal (40,60)",55.051417836380985
"Bimodal (40,60)",50.52965158139018
"Bimodal (40,60)",55.51930869570068
"Bimodal (40,60)",63.49729258327034
"Bimodal (40,60)",64.42637438978178
"Bimodal (40,60)",61.840651820843945
"Bimodal (40,60)",61.6025517699921
"Bimodal (40,60)",52.96003813975517
